name,url,ts_ignore,any,specific_types,qty_js_files,qty_ts_files,TLOC,JS_LOC,tsconfig_path,strict,strictNullChecks,strictBindCallApply,strictFunctionTypes,strictPropertyInitialization,noImplicitAny,noImplicitThis,alwaysStrict,releases,age,created_at,prev_year_commit,prev_year_ts_ignore,prev_year_any,prev_year_specific_types,prev_year_TLOC,prev_year_JS_LOC,prev_year_tsconfig_path,prev_year_strict,prev_year_strictNullChecks,prev_year_strictBindCallApply,prev_year_strictFunctionTypes,prev_year_strictPropertyInitialization,prev_year_noImplicitAny,prev_year_noImplicitThis,prev_year_alwaysStrict
fontsource,https://github.com/fontsource/fontsource,3,5,745,0,238,15202,0,repos\fontsource\tsconfig.json,0,0,0,0,0,0,0,0,0,4,2020-05-17T19:35:51Z,6bcdc003ed6ba3a08d70eebee094b684692ff7ee,1,28,703,13982,16,repos\fontsource\tsconfig.json,0,0,0,0,0,0,0,0
streetmerchant,https://github.com/jef/streetmerchant,0,28,289,2,438,43685,9,repos\streetmerchant\tsconfig.json,0,0,0,0,0,0,0,0,24,4,2020-09-18T00:22:25Z,850f5c8af74efb06a93f4065b83bc71e81fa8306,0,28,289,43632,9,repos\streetmerchant\tsconfig.json,0,0,0,0,0,0,0,0
helm-dashboard,https://github.com/komodorio/helm-dashboard,1,0,402,2,42,7088,179,not_found,0,0,0,0,0,0,0,0,28,2,2022-08-22T13:31:17Z,d78e0c5866cc0d93fe5fed72f7016b70f19c4919,1,0,396,6786,179,not_found,0,0,0,0,0,0,0,0
soketi,https://github.com/soketi/soketi,2,117,850,10,118,8762,425,repos\soketi\tsconfig.json,0,0,0,0,0,0,0,0,77,3,2021-06-12T22:26:38Z,e2a608f357cbbf1e4fa7d963e5cb1d94e0c3965a,2,117,850,8762,425,repos\soketi\tsconfig.json,0,0,0,0,0,0,0,0
X6,https://github.com/antvis/X6,0,501,5192,46,1008,207747,1155,repos\X6\tsconfig.json,0,1,0,0,0,1,0,0,95,5,2019-11-14T05:56:07Z,df1f387ee364f47177c407deaa697d916ef37ae4,0,493,5161,205330,1155,repos\X6\tsconfig.json,0,1,0,0,0,1,0,0
imaskjs,https://github.com/uNmAnNeR/imaskjs,0,70,583,28,158,9227,695,repos\imaskjs\tsconfig.json,1,1,1,1,1,1,1,1,71,8,2016-11-10T13:04:29Z,048e07a4ed4e8f6b75985d5369cadde8787dc3a9,0,56,537,8156,619,repos\imaskjs\tsconfig.json,1,1,1,1,1,1,1,1
loopback-next,https://github.com/loopbackio/loopback-next,11,330,4412,354,2768,182317,36809,repos\loopback-next\tsconfig.json,0,0,0,0,0,0,0,0,0,7,2017-01-09T17:27:14Z,caf07efbf8b1253ac0cb359a1cf02b8e3bd66caf,11,329,4378,180871,36466,repos\loopback-next\tsconfig.json,0,0,0,0,0,0,0,0
OpenMetadata,https://github.com/open-metadata/OpenMetadata,3,22,6684,38,1498,251178,1519,not_found,0,0,0,0,0,0,0,0,104,3,2021-08-01T21:17:17Z,81d695b1a2fd7726aa4600720f507938d59b8ed4,1,14,4955,185827,8368,not_found,0,0,0,0,0,0,0,0
cli,https://github.com/snyk/cli,2,175,3484,1044,920,169238,131873,repos\cli\tsconfig.json,0,0,0,0,0,0,0,0,1000,9,2015-10-30T11:36:00Z,009f510cc49acbe8f7b21359d55f81fd3138304f,0,165,3393,168225,131832,repos\cli\tsconfig.json,0,0,0,0,0,0,0,0
arco-design,https://github.com/arco-design/arco-design,19,290,3481,130,610,87791,9417,repos\arco-design\tsconfig.json,0,0,0,0,0,0,0,0,133,3,2021-10-25T03:41:14Z,0abc2631d8e6c33d672bc0e4e53c525c5432fcda,16,264,3266,82506,8719,repos\arco-design\tsconfig.json,0,0,0,0,0,0,0,0
notion-sdk-js,https://github.com/makenotion/notion-sdk-js,0,0,1369,28,22,14951,1466,repos\notion-sdk-js\tsconfig.json,1,1,1,1,1,1,1,1,43,3,2021-04-18T01:55:27Z,ba873383d5416405798c66d0b47fed3717c14f6a,0,0,1162,14200,1466,repos\notion-sdk-js\tsconfig.json,1,1,1,1,1,1,1,1
starlight,https://github.com/withastro/starlight,2,5,364,0,248,9006,0,repos\starlight\tsconfig.json,0,0,0,0,0,0,0,0,130,1,2023-03-16T15:55:33Z,dea8490b3c4664c5e9286afa3f8cd34b2a78ee56,0,4,273,5099,0,repos\starlight\tsconfig.json,0,0,0,0,0,0,0,0
interface,https://github.com/Uniswap/interface,15,282,13298,104,2736,275689,3497,not_found,0,0,0,0,0,0,0,0,799,7,2017-10-29T05:09:58Z,395b390df67b2d4554e0432d559cba2a85ca321c,7,99,4417,92963,408,repos\interface\tsconfig.json,1,1,1,1,1,1,1,1
kraken,https://github.com/openkraken/kraken,96,244,838,126,966,154414,20316,not_found,0,0,0,0,0,0,0,0,18,4,2020-12-04T08:55:45Z,2f4f9716943cd68774d77b2bff612da44d0c8913,96,244,838,154414,20316,not_found,0,0,0,0,0,0,0,0
hosts,https://github.com/ineo6/hosts,3,19,56,0,26,919,7,repos\hosts\tsconfig.json,1,1,1,1,1,1,1,1,2,3,2021-03-28T08:19:26Z,82fabeb5794d07ee6e140cc9f64bad2baa13c1d6,3,19,56,919,7,repos\hosts\tsconfig.json,1,1,1,1,1,1,1,1
appkit,https://github.com/reown-com/appkit,7,17,2103,30,1658,69510,752,repos\appkit\tsconfig.json,1,1,1,1,1,1,1,1,384,6,2018-03-29T06:20:57Z,3b849aa884ef43626aaba14826ad39972974ce70,0,10,380,18674,126,repos\appkit\tsconfig.json,1,1,1,1,1,1,1,1
planck.js,https://github.com/piqnt/planck.js,79,223,5552,136,142,83802,44396,repos\planck.js\tsconfig.json,0,0,0,0,0,0,0,0,0,8,2016-03-22T04:46:05Z,820f6105d70f882439c5f0a32f02dbcca54bf95b,82,222,5420,81519,42915,repos\planck.js\tsconfig.json,0,0,0,0,0,0,0,0
splide,https://github.com/Splidejs/splide,0,18,1254,34,270,21945,11603,repos\splide\tsconfig.json,1,0,1,1,1,1,1,1,70,5,2019-07-25T08:19:09Z,d7e1f08e6b4f4b02a7c6ccbfbeb2d569d85715e6,0,18,1254,21945,11603,repos\splide\tsconfig.json,1,0,1,1,1,1,1,1
shell,https://github.com/pop-os/shell,0,179,958,0,96,12737,0,repos\shell\tsconfig.json,1,1,1,1,1,1,1,1,3,5,2019-11-15T02:51:47Z,1c5899cdd830d0b4debbf349a0fa22caaf1f864b,0,179,955,12721,0,repos\shell\tsconfig.json,1,1,1,1,1,1,1,1
sandpack,https://github.com/codesandbox/sandpack,16,55,1104,76,298,31540,2511,not_found,0,0,0,0,0,0,0,0,369,3,2021-02-19T08:06:29Z,ff08aa45e0faf16e213a568ae132d248b8037702,14,54,1065,30675,2501,not_found,0,0,0,0,0,0,0,0
davinci,https://github.com/edp963/davinci,3,366,3773,62,634,118727,16387,not_found,0,0,0,0,0,0,0,0,14,7,2017-09-05T07:16:21Z,74a8cbf4d46b94048bfaa373642741769889b55d,3,366,3773,118727,16387,not_found,0,0,0,0,0,0,0,0
mobx-react,https://github.com/mobxjs/mobx-react,2,26,64,10,26,1335,54,repos\mobx-react\tsconfig.json,1,1,1,1,1,0,0,1,3,9,2015-08-28T11:09:05Z,baa737e4faf458e3f4c89edebacfb8774b64353d,2,26,64,1335,54,repos\mobx-react\tsconfig.json,1,1,1,1,1,0,0,1
jsondiffpatch,https://github.com/benjamine/jsondiffpatch,0,0,525,0,54,5996,0,not_found,0,0,0,0,0,0,0,0,4,13,2011-10-22T01:59:30Z,8414a556beb3c89471144aff50f1a94ccb31b444,0,0,514,5892,995,repos\jsondiffpatch\tsconfig.json,1,1,1,1,1,1,1,1
release-please,https://github.com/googleapis/release-please,0,12,1368,136,480,51708,8136,repos\release-please\tsconfig.json,0,0,0,0,0,0,0,0,335,5,2019-04-25T19:44:03Z,0e2305b6d5210181f695be9f0a2ee366b1f0ccdb,0,10,1311,48940,7562,repos\release-please\tsconfig.json,0,0,0,0,0,0,0,0
react-notion-x,https://github.com/NotionX/react-notion-x,0,139,609,4,136,11829,25,repos\react-notion-x\tsconfig.json,1,1,1,1,1,1,1,1,0,4,2020-08-15T00:29:59Z,e1f03de6100f2cd33c146eb1c5e67ec4d4afe522,0,81,547,11151,35,repos\react-notion-x\tsconfig.json,0,0,0,0,0,0,0,0
kbar,https://github.com/timc1/kbar,5,6,109,4,16,3984,39,repos\kbar\tsconfig.json,1,1,1,1,1,0,1,1,42,3,2021-09-01T21:19:20Z,8ce425ff84242daaba39633f18203326168b39cb,5,6,109,3975,39,repos\kbar\tsconfig.json,1,1,1,1,1,0,1,1
react-native-material-kit,https://github.com/xinthink/react-native-material-kit,20,38,249,8,20,5613,97,not_found,0,0,0,0,0,0,0,0,15,9,2015-07-01T12:33:24Z,3a1c7a7ea25d14e4e03ee2a5dfc2463c39240589,20,38,249,5613,97,not_found,0,0,0,0,0,0,0,0
terraform-cdk,https://github.com/hashicorp/terraform-cdk,2,531,3160,128,730,54445,2199,not_found,0,0,0,0,0,0,0,0,96,4,2020-01-08T16:13:45Z,979edf4e29ab587e9ba97d5cd31e536b362fad08,1,418,2864,48768,2066,not_found,0,0,0,0,0,0,0,0
minisearch,https://github.com/lucaong/minisearch,0,13,256,40,12,3584,679,repos\minisearch\tsconfig.json,0,0,0,0,0,0,0,0,0,6,2018-09-17T15:13:16Z,c3101a31e57d609ef8c55352655235ba25376011,0,13,249,3361,664,repos\minisearch\tsconfig.json,0,0,0,0,0,0,0,0
log.io,https://github.com/NarrativeScience-old/log.io,0,0,213,4,50,2057,22,not_found,0,0,0,0,0,0,0,0,11,13,2011-05-20T22:14:32Z,ad925e1387af63c329ac0e68db7dd92185c20cb6,0,0,213,2057,22,not_found,0,0,0,0,0,0,0,0
precedent,https://github.com/steven-tey/precedent,1,0,44,8,18,1377,105,repos\precedent\tsconfig.json,1,1,1,1,1,1,1,1,0,1,2023-01-13T14:27:05Z,c8ca9a1a441eaa2f31c069adde085e693d94e407,1,0,49,1561,105,repos\precedent\tsconfig.json,1,1,1,1,1,1,1,1
xplorer,https://github.com/kimlimjustin/xplorer,0,17,426,24,204,8276,836,repos\xplorer\tsconfig.json,0,0,0,0,0,1,0,0,4,3,2021-04-23T15:59:45Z,cb5a02fd8ba7698ab58e50ce3464c14e2aa3ec41,0,17,426,8276,836,repos\xplorer\tsconfig.json,0,0,0,0,0,1,0,0
wretch,https://github.com/elbywan/wretch,0,32,144,18,48,3707,540,repos\wretch\tsconfig.json,0,0,0,0,0,0,0,0,38,7,2017-09-13T18:27:25Z,9e6fa07816d310276c01d5e54cd5881c6fd7538b,1,32,122,3464,484,repos\wretch\tsconfig.json,0,0,0,0,0,0,0,0
simplenote-electron,https://github.com/Automattic/simplenote-electron,8,10,599,74,158,20681,2381,repos\simplenote-electron\tsconfig.json,1,1,1,1,1,1,1,1,149,9,2015-08-22T09:06:44Z,0a74327120ccd22312bed427abd5ec77444ea889,5,15,591,20515,2340,repos\simplenote-electron\tsconfig.json,1,1,1,1,1,1,1,1
firebase-js-sdk,https://github.com/firebase/firebase-js-sdk,24,331,12842,356,2342,225930,19997,not_found,0,0,0,0,0,0,0,0,25,7,2017-04-24T21:52:11Z,ccfe096caf074413bb36eaaba3a64098df1e2265,23,321,11620,206017,20472,not_found,0,0,0,0,0,0,0,0
LiveTerm,https://github.com/Cveinnt/LiveTerm,0,0,14,6,14,423,37,repos\LiveTerm\tsconfig.json,0,0,0,0,0,0,0,0,0,2,2022-05-12T12:27:35Z,1f2e543bdbfacaff0585a3f338d4fec215553250,0,0,14,423,37,repos\LiveTerm\tsconfig.json,0,0,0,0,0,0,0,0
danfojs,https://github.com/javascriptdata/danfojs,1,134,1218,8,100,14930,154,not_found,0,0,0,0,0,0,0,0,21,4,2020-05-13T21:53:26Z,76386815061436f031fb778c9a1e4595077a3812,1,134,1218,14930,154,not_found,0,0,0,0,0,0,0,0
ThreatMapper,https://github.com/deepfence/ThreatMapper,6,1028,5250,6,612,139993,499,not_found,0,0,0,0,0,0,0,0,23,4,2020-02-06T10:30:09Z,7c8c498137cfd233644ed61a93b1cf3ec7b97767,2,888,4388,118777,476,not_found,0,0,0,0,0,0,0,0
podman-desktop,https://github.com/containers/podman-desktop,2,232,7417,102,950,79246,2869,not_found,0,0,0,0,0,0,0,0,51,2,2022-03-03T18:45:51Z,4f9f2ba18e67efb97a86935c0ed664a3a2924c63,1,214,4189,45647,1982,not_found,0,0,0,0,0,0,0,0
firenvim,https://github.com/glacambre/firenvim,0,221,377,2,52,6382,190,repos\firenvim\tsconfig.json,0,0,0,0,0,1,0,1,8,5,2019-03-08T11:50:50Z,138424db463e6c0e862a05166a4ccc781cd7c19d,0,220,377,6373,190,repos\firenvim\tsconfig.json,0,0,0,0,0,1,0,1
searchkit,https://github.com/searchkit/searchkit,10,37,144,42,78,7130,927,not_found,0,0,0,0,0,0,0,0,128,9,2015-11-19T18:27:43Z,bc4765d5c21fba80ab518ce15b87308f0452abd0,10,33,136,6831,919,not_found,0,0,0,0,0,0,0,0
nango,https://github.com/NangoHQ/nango,0,211,5596,12,1104,73872,297,repos\nango\tsconfig.json,0,0,0,0,0,0,0,0,51,4,2020-04-09T09:31:24Z,7b97867b08a7a675e487dfa682c0790506e05bd4,9,187,3730,35181,79,repos\nango\tsconfig.json,0,0,0,0,0,0,0,0
pokemon-showdown,https://github.com/smogon/pokemon-showdown,121,434,8851,766,810,928214,36833,repos\pokemon-showdown\tsconfig.json,1,1,1,1,1,1,1,1,5,13,2011-12-23T04:52:33Z,e41063fb427ee99632e7aac46ffe047260ff7591,127,398,8864,829477,35398,repos\pokemon-showdown\tsconfig.json,1,1,1,1,1,1,1,1
eSearch,https://github.com/xushengfeng/eSearch,47,1,806,14,42,19641,1327,repos\eSearch\tsconfig.json,0,0,0,0,0,0,0,0,140,3,2021-10-06T01:06:58Z,a68f3fa92ee10f075c7389e4d138cf83a84bdc60,13,9,376,11155,867,repos\eSearch\tsconfig.json,0,0,0,0,0,0,0,0
asciiflow,https://github.com/lewish/asciiflow,0,4,153,4,56,4777,103,repos\asciiflow\tsconfig.json,0,0,0,0,0,1,1,0,0,10,2014-01-05T00:34:30Z,8b9148f6c639f27e09f226ef173828744a2fb645,0,5,174,5612,1117,repos\asciiflow\tsconfig.json,0,0,0,0,0,1,1,0
oneuptime,https://github.com/OneUptime/oneuptime,4,639,10866,56,2552,290808,1626,not_found,0,0,0,0,0,0,0,0,602,3,2021-06-27T13:19:42Z,a8dc444714c7c95809ae3222fb0495b187fd4143,1,529,6598,173536,1356,not_found,0,0,0,0,0,0,0,0
dtale,https://github.com/man-group/dtale,0,407,2651,34,206,53088,981,not_found,0,0,0,0,0,0,0,0,176,5,2019-07-15T09:34:48Z,650a7463d80cec8d78ad2831f92e3983ccc5b171,0,398,2672,53072,1337,not_found,0,0,0,0,0,0,0,0
async-storage,https://github.com/react-native-async-storage/async-storage,0,0,100,40,48,2818,499,not_found,0,0,0,0,0,0,0,0,104,5,2019-02-06T15:51:20Z,70d6c5d33f92c0ffdf4e65fc3442f4a1d93b333e,6,6,82,2412,431,not_found,0,0,0,0,0,0,0,0
keep,https://github.com/keephq/keep,8,198,2045,8,158,43829,282,not_found,0,0,0,0,0,0,0,0,45,1,2023-02-04T18:43:27Z,966d3d7870eed5ffb98d66996a31c00ee75b8aa9,0,81,427,8359,247,not_found,0,0,0,0,0,0,0,0
derby,https://github.com/derbyjs/derby,0,155,509,48,56,15817,6837,repos\derby\tsconfig.json,0,0,0,0,0,0,0,0,57,13,2011-04-09T04:29:16Z,1d3e42abd718ac267750e0f4def233fdc794c0d1,0,141,462,15361,7820,repos\derby\tsconfig.json,0,0,0,0,0,0,0,0
jscpd,https://github.com/kucherenko/jscpd,22,54,409,30,204,4945,767,not_found,0,0,0,0,0,0,0,0,0,11,2013-05-29T06:19:20Z,b53ce7d8b63ffc0e499ec62ef2d7e071cda8d530,0,37,396,4760,782,repos\jscpd\packages\tsconfig.json,0,0,0,0,0,0,0,0
decky-loader,https://github.com/SteamDeckHomebrew/decky-loader,2,98,385,2,32,6291,82,not_found,0,0,0,0,0,0,0,0,203,2,2022-03-31T08:27:36Z,8ce4a7679e9f0abb67e85822fefe08237ec9d82e,3,94,267,5047,60,not_found,0,0,0,0,0,0,0,0
keen-slider,https://github.com/rcbyr/keen-slider,0,8,146,6,40,2675,168,repos\keen-slider\tsconfig.json,0,0,0,0,0,0,0,0,9,4,2020-04-09T12:48:39Z,03519024efe2f9b016867c4b79b3f0d76121c828,0,8,146,2675,168,repos\keen-slider\tsconfig.json,0,0,0,0,0,0,0,0
ChatGPT-wechat-bot,https://github.com/AutumnWhj/ChatGPT-wechat-bot,0,6,4,0,8,273,0,not_found,0,0,0,0,0,0,0,0,0,2,2022-12-05T17:03:54Z,1af6889e16a5a243784fc3fe99cfec57781cbd49,0,6,4,273,0,not_found,0,0,0,0,0,0,0,0
create-t3-turbo,https://github.com/t3-oss/create-t3-turbo,0,0,20,30,66,2742,346,not_found,0,0,0,0,0,0,0,0,0,2,2022-08-21T21:53:40Z,1525d83dd9d1a8a01812e77d498c2b4fb4a60609,0,0,7,1406,167,not_found,0,0,0,0,0,0,0,0
javascript-datastructures-algorithms,https://github.com/loiane/javascript-datastructures-algorithms,0,38,220,346,172,11108,6797,repos\javascript-datastructures-algorithms\tsconfig.json,0,0,0,0,0,0,0,0,0,10,2014-05-23T13:40:54Z,29031f0bacc6496407d7bdde31c494a4952d5db0,0,38,220,11105,6797,repos\javascript-datastructures-algorithms\tsconfig.json,0,0,0,0,0,0,0,0
partykit,https://github.com/partykit/partykit,8,27,1434,24,284,28172,338,not_found,0,0,0,0,0,0,0,0,260,2,2022-12-10T16:44:41Z,bbdb6bf4eb495c78fe44b8f6fabf2fce72541fe6,8,23,1068,22590,409,not_found,0,0,0,0,0,0,0,0
swup,https://github.com/swup/swup,2,2,231,0,66,2702,0,repos\swup\tsconfig.json,1,1,1,1,1,1,1,1,45,7,2017-10-09T23:19:14Z,1cd87ea335b95b9b8caee602634974f5011d2cc7,4,1,199,2526,0,repos\swup\tsconfig.json,1,1,1,1,1,1,1,1
vega-lite,https://github.com/vega/vega-lite,10,272,1133,12,390,34606,196,repos\vega-lite\tsconfig.json,0,0,0,0,0,1,1,0,203,10,2014-11-20T20:52:04Z,2b67c88c8a035a0a557cbacc169afc968c0a1c53,8,148,1111,34115,198,repos\vega-lite\tsconfig.json,0,0,0,0,0,1,1,0
ngx-datatable,https://github.com/swimlane/ngx-datatable,0,368,540,8,254,11351,102,repos\ngx-datatable\tsconfig.json,0,0,0,0,0,0,0,0,6,8,2016-05-31T19:25:47Z,5eed8493fa016bcbf49f7fe7d9bc39e41916a4e7,0,368,540,11351,102,repos\ngx-datatable\tsconfig.json,0,0,0,0,0,0,0,0
promptfoo,https://github.com/promptfoo/promptfoo,22,177,3597,50,496,59248,1322,repos\promptfoo\tsconfig.json,1,1,1,1,1,1,1,1,221,1,2023-04-28T15:48:49Z,9e0909c1eb1cc61d2cf6d52ed626fb515803ce05,9,37,872,12868,199,repos\promptfoo\tsconfig.json,1,1,1,1,1,1,1,1
clasp,https://github.com/google/clasp,0,6,289,0,108,5433,0,repos\clasp\tsconfig.json,0,1,1,1,1,1,1,1,14,7,2017-12-05T00:34:56Z,551000b55565d20fccc29673c5460022d42ee5cf,0,6,289,5387,0,repos\clasp\tsconfig.json,0,1,1,1,1,1,1,1
epic-stack,https://github.com/epicweb-dev/epic-stack,0,6,264,10,124,11379,68,repos\epic-stack\tsconfig.json,0,0,0,0,0,0,0,0,6,1,2023-05-04T21:45:08Z,cba04511ea4c776697209ba1db96badf7a278d4c,0,10,260,11095,148,repos\epic-stack\tsconfig.json,1,1,1,1,1,1,1,1
sqlchat,https://github.com/sqlchat/sqlchat,0,15,268,6,134,6874,28,repos\sqlchat\tsconfig.json,1,1,1,1,1,1,1,1,0,1,2023-03-16T03:19:27Z,1088b9e3c6555e242a070d66fdb19d5514f42e29,0,15,261,6796,28,repos\sqlchat\tsconfig.json,1,1,1,1,1,1,1,1
waku,https://github.com/dai-shi/waku,0,118,665,34,250,17209,437,repos\waku\tsconfig.json,1,1,1,1,1,1,1,1,0,1,2023-03-03T13:05:39Z,26204237e236978cda499c466604058bce19462d,0,23,196,4689,112,repos\waku\tsconfig.json,1,1,1,1,1,1,1,1
picx,https://github.com/XPoet/picx,14,76,309,0,170,5225,166,repos\picx\tsconfig.json,1,1,1,1,1,1,1,1,37,4,2020-08-12T04:23:50Z,27cb312ca7b49b1cc15a36dcc52566850b02d953,11,55,248,4119,142,repos\picx\tsconfig.json,1,1,1,1,1,1,1,1
autorest,https://github.com/Azure/autorest,0,567,3962,168,930,60141,2233,repos\autorest\tsconfig.json,0,0,0,0,0,0,0,0,391,9,2015-02-20T23:02:54Z,c1a5e5c50f90735081c3b27af7e63fa713c20d02,0,556,3705,55612,1858,repos\autorest\tsconfig.json,0,0,0,0,0,0,0,0
tailwind-merge,https://github.com/dcastil/tailwind-merge,0,1,62,0,32,3157,0,repos\tailwind-merge\tsconfig.json,1,1,1,1,1,1,1,1,52,3,2021-07-15T08:37:57Z,730b1c2e2e193d8a4e2236094b6aebd58c6ad3c9,0,1,53,3046,21,repos\tailwind-merge\tsconfig.json,1,1,1,1,1,1,1,1
effector,https://github.com/effector/effector,13,384,1806,176,432,32262,4688,repos\effector\tsconfig.json,1,1,1,1,1,1,1,1,162,6,2018-02-27T22:38:40Z,0f28f388f80d34b59bf8f51339ea5cd8d2835f8b,14,386,1796,33254,5673,repos\effector\tsconfig.json,1,1,1,1,1,1,1,1
chrono,https://github.com/wanasit/chrono,0,0,439,4,336,11681,25,repos\chrono\tsconfig.json,0,0,0,0,0,0,0,0,56,12,2012-08-04T19:13:24Z,43231ca07df2172b382f89b0366f860f267185eb,0,0,414,11450,25,repos\chrono\tsconfig.json,0,0,0,0,0,0,0,0
FluidFramework,https://github.com/microsoft/FluidFramework,11,1504,28215,160,5712,563562,43930,not_found,0,0,0,0,0,0,0,0,216,5,2019-08-22T17:37:57Z,48922494c7faed258a6320a6228ea73cc4314920,27,1842,23158,564539,82296,not_found,0,0,0,0,0,0,0,0
slonik,https://github.com/gajus/slonik,0,6,334,12,238,9916,374,not_found,0,0,0,0,0,0,0,0,659,7,2017-03-24T10:45:50Z,1228dba2fafcb002a7a78b76864011c08a388453,0,19,395,10779,371,repos\slonik\tsconfig.json,1,1,1,1,1,0,1,1
angular-seed,https://github.com/mgechev/angular-seed,0,119,140,12,232,4193,299,repos\angular-seed\tsconfig.json,0,0,0,0,0,1,0,0,1,9,2015-03-21T23:36:28Z,0bf9271a8fcb1047df48032bbee291cc4ff63f5c,0,119,140,4193,299,repos\angular-seed\tsconfig.json,0,0,0,0,0,1,0,0
turbulenz_engine,https://github.com/turbulenz/turbulenz_engine,0,1394,5604,80,316,191849,22232,not_found,0,0,0,0,0,0,0,0,0,11,2013-05-02T14:41:04Z,403ef0dadbe93aac3122928441cc0cb8b075b1cf,0,1394,5604,191849,22232,not_found,0,0,0,0,0,0,0,0
sqlectron-gui,https://github.com/sqlectron/sqlectron-gui,20,32,1205,16,168,35410,22505,repos\sqlectron-gui\tsconfig.json,1,1,1,1,1,0,1,1,54,9,2015-09-05T12:22:51Z,5ec4fec2053241727b05dfcfb46b9c4343d4a30b,20,32,1205,35410,22505,repos\sqlectron-gui\tsconfig.json,1,1,1,1,1,0,1,1
js-lingui,https://github.com/lingui/js-lingui,6,47,752,150,346,17237,928,repos\js-lingui\tsconfig.json,0,0,0,0,0,0,0,0,107,7,2017-01-17T17:26:46Z,04b7cef9876168bc376b55424ecc0b0ebde976c1,7,45,700,15499,1046,repos\js-lingui\tsconfig.json,0,0,0,0,0,0,0,0
echarts-for-react,https://github.com/hustcc/echarts-for-react,0,6,19,0,22,660,38,repos\echarts-for-react\tsconfig.json,0,0,0,0,0,0,0,0,12,8,2016-06-03T06:08:21Z,e33247b9b8f55e53e8fa3a02bf92643877366559,0,6,19,660,38,repos\echarts-for-react\tsconfig.json,0,0,0,0,0,0,0,0
remax,https://github.com/remaxjs/remax,8,593,1529,1090,1026,63760,42984,repos\remax\tsconfig.json,0,0,0,0,0,0,0,0,211,5,2019-01-07T16:27:03Z,a7b27fff7d8031e93bd8e92748db2ba492d1ba4f,8,593,1529,63760,42984,repos\remax\tsconfig.json,0,0,0,0,0,0,0,0
DAFTAR-API-LOKAL-INDONESIA,https://github.com/farizdotid/DAFTAR-API-LOKAL-INDONESIA,0,2,24,0,10,266,0,repos\DAFTAR-API-LOKAL-INDONESIA\tsconfig.json,1,1,1,1,1,1,1,1,0,7,2017-07-03T08:14:24Z,b7426719734f367cf54e63b5fc9f1526eda33dfe,2,2,24,260,0,repos\DAFTAR-API-LOKAL-INDONESIA\tsconfig.json,1,1,1,1,1,1,1,1
next,https://github.com/alibaba-fusion/next,0,251,5690,248,544,188828,21630,repos\next\tsconfig.json,0,1,0,0,0,1,0,0,366,6,2018-06-21T07:06:27Z,dcd19d78bac8f132dd24e7c88463a6da330180b9,0,266,1770,140597,130535,repos\next\tsconfig.json,0,0,0,0,0,0,0,0
gitify,https://github.com/gitify-app/gitify,4,0,379,12,100,8113,187,repos\gitify\tsconfig.json,0,0,0,0,0,0,0,0,57,9,2015-05-21T18:15:28Z,3cf1fa9f4250df7afd1d9d9431d413b1e5d35c93,1,2,227,3630,379,repos\gitify\tsconfig.json,0,0,0,0,0,0,0,0
taro-ui,https://github.com/NervJS/taro-ui,9,149,1832,78,264,43989,3432,repos\taro-ui\tsconfig.json,0,0,0,0,0,0,0,0,14,6,2018-07-02T11:41:33Z,e1df24d1035ad872d8f8c3e7e1b04cfee864f238,10,149,1829,43117,2945,repos\taro-ui\tsconfig.json,0,0,0,0,0,0,0,0
cache,https://github.com/actions/cache,4,8,476,10,20,240031,239569,repos\cache\tsconfig.json,0,0,0,0,0,0,0,0,54,5,2019-10-16T14:18:19Z,0e9aed0d0d8123bb9d12426b86a761cf9d0c4cff,4,8,470,241917,241490,repos\cache\tsconfig.json,0,0,0,0,0,0,0,0
page-spy-web,https://github.com/HuolalaTech/page-spy-web,1,26,325,4,74,11679,391,repos\page-spy-web\tsconfig.json,1,1,1,1,1,1,1,1,58,1,2023-04-12T11:00:59Z,299003a7825424f03960e00a24d8b2afabbcc7c4,1,22,188,6841,391,repos\page-spy-web\tsconfig.json,1,1,1,1,1,1,1,1
mediago,https://github.com/caorushizi/mediago,0,47,638,20,250,13360,297,repos\mediago\tsconfig.json,1,0,1,1,1,1,1,1,13,3,2021-01-30T18:39:00Z,090a2e35154c97037fe4916ceaa8eb2cfed743be,0,38,258,5912,0,not_found,0,0,0,0,0,0,0,0
iconify,https://github.com/iconify/iconify,3,1,1170,66,538,39252,1852,not_found,0,0,0,0,0,0,0,0,0,7,2017-02-22T15:23:59Z,5e596192d223c2e84df6a83ebcef026510f32594,5,1,1294,44267,2781,not_found,0,0,0,0,0,0,0,0
desktop,https://github.com/stream-labs/desktop,18,383,8783,120,1226,340565,210251,repos\desktop\tsconfig.json,0,0,0,0,0,1,1,0,0,7,2017-10-26T21:50:19Z,0d48e0e777824c004c6cb8a705652dd7b87cd012,10,338,7371,134901,13948,repos\desktop\tsconfig.json,0,0,0,0,0,1,1,0
ng-alain,https://github.com/ng-alain/ng-alain,0,57,342,8,256,6966,323,repos\ng-alain\tsconfig.json,1,1,1,1,1,1,1,1,235,7,2017-08-17T04:48:57Z,8c2371afe2f4823ef9abd2f32bda623ae7e43c69,0,60,345,7239,323,repos\ng-alain\tsconfig.json,1,1,1,1,1,1,1,1
